state,lga_name_2018,long,lat,id,poly_type,focal_dist,polygon
Western Australia,Bridgetown-Greenbushes (S),120.83647732664843,-39.16352793276732,3,hex,229572.67859228555,1
Western Australia,Bridgetown-Greenbushes (S),120.43647732664843,-38.932587825091474,4,hex,229572.67859228555,1
Western Australia,Bridgetown-Greenbushes (S),120.03647732664842,-39.16352793276732,5,hex,229572.67859228555,1
Western Australia,Bridgetown-Greenbushes (S),120.03647732664842,-39.62540814811902,6,hex,229572.67859228555,1
Tasmania,Brighton (M),142.43647732664843,-37.777887286712215,1,hex,14775.913406895932,1
Tasmania,Brighton (M),142.83647732664843,-37.546947179036366,2,hex,14775.913406895932,1
Tasmania,Brighton (M),142.83647732664843,-37.08506696368467,3,hex,14775.913406895932,1
Tasmania,Brighton (M),142.43647732664843,-36.85412685600882,4,hex,14775.913406895932,1
Tasmania,Brighton (M),142.03647732664842,-37.08506696368467,5,hex,14775.913406895932,1
Tasmania,Brighton (M),142.03647732664842,-37.546947179036366,6,hex,14775.913406895932,1
Victoria,Brimbank (C),143.23647732664844,-36.392246640657106,1,hex,17132.96147215389,1
Victoria,Brimbank (C),143.63647732664845,-36.16130653298126,2,hex,17132.96147215389,1
Victoria,Brimbank (C),143.63647732664845,-35.69942631762956,3,hex,17132.96147215389,1
Victoria,Brimbank (C),143.23647732664844,-35.46848620995371,4,hex,17132.96147215389,1
Victoria,Brimbank (C),142.83647732664843,-35.69942631762956,5,hex,17132.96147215389,1
Victoria,Brimbank (C),142.83647732664843,-36.16130653298126,6,hex,17132.96147215389,1
Queensland,Brisbane (C),145.63647732664845,-30.849684056436708,1,hex,11350.958992072774,1
Queensland,Brisbane (C),146.03647732664845,-30.618743948760855,2,hex,11350.958992072774,1
Queensland,Brisbane (C),146.03647732664845,-30.156863733409157,3,hex,11350.958992072774,1
Queensland,Brisbane (C),145.63647732664845,-29.925923625733304,4,hex,11350.958992072774,1
Queensland,Brisbane (C),145.23647732664844,-30.156863733409157,5,hex,11350.958992072774,1
Queensland,Brisbane (C),145.23647732664844,-30.618743948760855,6,hex,11350.958992072774,1
New South Wales,Broken Hill (C),146.43647732664843,-30.849684056436708,1,hex,426248.41554601525,1
New South Wales,Broken Hill (C),146.83647732664843,-30.618743948760855,2,hex,426248.41554601525,1
New South Wales,Broken Hill (C),146.83647732664843,-30.156863733409157,3,hex,426248.41554601525,1
New South Wales,Broken Hill (C),146.43647732664843,-29.925923625733304,4,hex,426248.41554601525,1
New South Wales,Broken Hill (C),146.03647732664842,-30.156863733409157,5,hex,426248.41554601525,1
New South Wales,Broken Hill (C),146.03647732664842,-30.618743948760855,6,hex,426248.41554601525,1
Western Australia,Brookton (S),122.43647732664844,-32.23532470249181,1,hex,118633.25065665228,1
Western Australia,Brookton (S),122.83647732664845,-32.00438459481596,2,hex,118633.25065665228,1
Western Australia,Brookton (S),122.83647732664845,-31.54250437946426,3,hex,118633.25065665228,1
Western Australia,Brookton (S),122.43647732664844,-31.311564271788406,4,hex,118633.25065665228,1
Western Australia,Brookton (S),122.03647732664844,-31.54250437946426,5,hex,118633.25065665228,1
Western Australia,Brookton (S),122.03647732664844,-32.00438459481596,6,hex,118633.25065665228,1
Western Australia,Broome (S),122.83647732664843,-19.07173856496834,1,hex,1134030.743284637,1
Western Australia,Broome (S),123.23647732664844,-18.840798457292486,2,hex,1134030.743284637,1
Western Australia,Broome (S),123.23647732664844,-18.378918241940788,3,hex,1134030.743284637,1
Western Australia,Broome (S),122.83647732664843,-18.147978134264935,4,hex,1134030.743284637,1
Western Australia,Broome (S),122.43647732664843,-18.378918241940788,5,hex,1134030.743284637,1
Western Australia,Broome (S),122.43647732664843,-18.840798457292486,6,hex,1134030.743284637,1
Western Australia,Broomehill-Tambellup (S),117.63647732664845,-35.00660599460201,1,hex,283796.90821754385,1
Western Australia,Broomehill-Tambellup (S),118.03647732664845,-34.77566588692616,2,hex,283796.90821754385,1
Western Australia,Broomehill-Tambellup (S),118.03647732664845,-34.313785671574465,3,hex,283796.90821754385,1
Western Australia,Broomehill-Tambellup (S),117.63647732664845,-34.082845563898616,4,hex,283796.90821754385,1
Western Australia,Broomehill-Tambellup (S),117.23647732664844,-34.313785671574465,5,hex,283796.90821754385,1
Western Australia,Broomehill-Tambellup (S),117.23647732664844,-34.77566588692616,6,hex,283796.90821754385,1
Western Australia,Bruce Rock (S),118.03647732664844,-31.54250437946426,1,hex,206911.5184545116,1
Western Australia,Bruce Rock (S),118.43647732664844,-31.311564271788406,2,hex,206911.5184545116,1
Western Australia,Bruce Rock (S),118.43647732664844,-30.849684056436708,3,hex,206911.5184545116,1
Western Australia,Bruce Rock (S),118.03647732664844,-30.618743948760855,4,hex,206911.5184545116,1
Western Australia,Bruce Rock (S),117.63647732664843,-30.849684056436708,5,hex,206911.5184545116,1
Western Australia,Bruce Rock (S),117.63647732664843,-31.311564271788406,6,hex,206911.5184545116,1
Queensland,Bulloo (S),143.63647732664845,-23.228660503133646,1,hex,855195.6508101426,1
Queensland,Bulloo (S),144.03647732664845,-22.997720395457794,2,hex,855195.6508101426,1
Queensland,Bulloo (S),144.03647732664845,-22.535840180106096,3,hex,855195.6508101426,1
Queensland,Bulloo (S),143.63647732664845,-22.304900072430243,4,hex,855195.6508101426,1
Queensland,Bulloo (S),143.23647732664844,-22.535840180106096,5,hex,855195.6508101426,1
Queensland,Bulloo (S),143.23647732664844,-22.997720395457794,6,hex,855195.6508101426,1
Victoria,Buloke (S),136.83647732664843,-35.00660599460201,1,hex,275078.43742173526,1
Victoria,Buloke (S),137.23647732664844,-34.77566588692616,2,hex,275078.43742173526,1
Victoria,Buloke (S),137.23647732664844,-34.313785671574465,3,hex,275078.43742173526,1
Victoria,Buloke (S),136.83647732664843,-34.082845563898616,4,hex,275078.43742173526,1
Victoria,Buloke (S),136.43647732664843,-34.313785671574465,5,hex,275078.43742173526,1
Victoria,Buloke (S),136.43647732664843,-34.77566588692616,6,hex,275078.43742173526,1
Western Australia,Bunbury (C),118.43647732664844,-40.54916857882242,1,hex,155762.53301402018,1
Western Australia,Bunbury (C),118.83647732664845,-40.31822847114657,2,hex,155762.53301402018,1
Western Australia,Bunbury (C),118.83647732664845,-39.85634825579487,3,hex,155762.53301402018,1
Western Australia,Bunbury (C),118.43647732664844,-39.62540814811902,4,hex,155762.53301402018,1
Western Australia,Bunbury (C),118.03647732664844,-39.85634825579487,5,hex,155762.53301402018,1
Western Australia,Bunbury (C),118.03647732664844,-40.31822847114657,6,hex,155762.53301402018,1
Queensland,Bundaberg (R),152.03647732664845,-25.3071214722163,1,hex,293097.358158824,1
Queensland,Bundaberg (R),152.43647732664846,-25.076181364540446,2,hex,293097.358158824,1
Queensland,Bundaberg (R),152.43647732664846,-24.614301149188748,3,hex,293097.358158824,1
Queensland,Bundaberg (R),152.03647732664845,-24.383361041512895,4,hex,293097.358158824,1
Queensland,Bundaberg (R),151.63647732664845,-24.614301149188748,5,hex,293097.358158824,1
Queensland,Bundaberg (R),151.63647732664845,-25.076181364540446,6,hex,293097.358158824,1
Queensland,Burdekin (S),145.63647732664845,-19.764558887995893,1,hex,1030915.804658699,1
Queensland,Burdekin (S),146.03647732664845,-19.53361878032004,2,hex,1030915.804658699,1
Queensland,Burdekin (S),146.03647732664845,-19.071738564968342,3,hex,1030915.804658699,1
Queensland,Burdekin (S),145.63647732664845,-18.84079845729249,4,hex,1030915.804658699,1
Queensland,Burdekin (S),145.23647732664844,-19.071738564968342,5,hex,1030915.804658699,1
Queensland,Burdekin (S),145.23647732664844,-19.53361878032004,6,hex,1030915.804658699,1
Queensland,Burke (S),143.23647732664844,-23.921480826161197,1,hex,1068095.6756177996,1
Queensland,Burke (S),143.63647732664845,-23.690540718485344,2,hex,1068095.6756177996,1
Queensland,Burke (S),143.63647732664845,-23.228660503133646,3,hex,1068095.6756177996,1
Queensland,Burke (S),143.23647732664844,-22.997720395457794,4,hex,1068095.6756177996,1
Queensland,Burke (S),142.83647732664843,-23.228660503133646,5,hex,1068095.6756177996,1
Queensland,Burke (S),142.83647732664843,-23.690540718485344,6,hex,1068095.6756177996,1
Tasmania,Burnie (C),145.23647732664844,-41.241988901849965,1,hex,219396.1105657197,1
Tasmania,Burnie (C),145.63647732664845,-41.011048794174116,2,hex,219396.1105657197,1
Tasmania,Burnie (C),145.63647732664845,-40.54916857882242,3,hex,219396.1105657197,1
Tasmania,Burnie (C),145.23647732664844,-40.31822847114657,4,hex,219396.1105657197,1
Tasmania,Burnie (C),144.83647732664843,-40.54916857882242,5,hex,219396.1105657197,1
Tasmania,Burnie (C),144.83647732664843,-41.011048794174116,6,hex,219396.1105657197,1
South Australia,Burnside (C),130.83647732664843,-35.69942631762956,1,hex,5497.097246745999,1
South Australia,Burnside (C),131.23647732664844,-35.46848620995371,2,hex,5497.097246745999,1
South Australia,Burnside (C),131.23647732664844,-35.00660599460201,3,hex,5497.097246745999,1
South Australia,Burnside (C),130.83647732664843,-34.77566588692616,4,hex,5497.097246745999,1
South Australia,Burnside (C),130.43647732664843,-35.00660599460201,5,hex,5497.097246745999,1
South Australia,Burnside (C),130.43647732664843,-35.46848620995371,6,hex,5497.097246745999,1
New South Wales,Burwood (A),145.23647732664844,-34.31378567157446,1,hex,8585.60480087535,1
New South Wales,Burwood (A),145.63647732664845,-34.08284556389861,2,hex,8585.60480087535,1
New South Wales,Burwood (A),145.63647732664845,-33.62096534854691,3,hex,8585.60480087535,1
New South Wales,Burwood (A),145.23647732664844,-33.39002524087106,4,hex,8585.60480087535,1
New South Wales,Burwood (A),144.83647732664843,-33.62096534854691,5,hex,8585.60480087535,1
New South Wales,Burwood (A),144.83647732664843,-34.08284556389861,6,hex,8585.60480087535,1
Western Australia,Busselton (C),115.23647732664844,-35.00660599460201,1,hex,200900.23392223314,1
Western Australia,Busselton (C),115.63647732664845,-34.77566588692616,2,hex,200900.23392223314,1
Western Australia,Busselton (C),115.63647732664845,-34.313785671574465,3,hex,200900.23392223314,1
Western Australia,Busselton (C),115.23647732664844,-34.082845563898616,4,hex,200900.23392223314,1
Western Australia,Busselton (C),114.83647732664843,-34.313785671574465,5,hex,200900.23392223314,1
Western Australia,Busselton (C),114.83647732664843,-34.77566588692616,6,hex,200900.23392223314,1
New South Wales,Byron (A),153.23647732664844,-28.771223087354056,1,hex,134731.8163518106,1
New South Wales,Byron (A),153.63647732664845,-28.540282979678203,2,hex,134731.8163518106,1
New South Wales,Byron (A),153.63647732664845,-28.078402764326505,3,hex,134731.8163518106,1
New South Wales,Byron (A),153.23647732664844,-27.847462656650652,4,hex,134731.8163518106,1
New South Wales,Byron (A),152.83647732664843,-28.078402764326505,5,hex,134731.8163518106,1
New South Wales,Byron (A),152.83647732664843,-28.540282979678203,6,hex,134731.8163518106,1
New South Wales,Cabonne (A),146.83647732664843,-31.54250437946426,1,hex,238789.6999024786,1
New South Wales,Cabonne (A),147.23647732664844,-31.311564271788406,2,hex,238789.6999024786,1
New South Wales,Cabonne (A),147.23647732664844,-30.849684056436708,3,hex,238789.6999024786,1
New South Wales,Cabonne (A),146.83647732664843,-30.618743948760855,4,hex,238789.6999024786,1
New South Wales,Cabonne (A),146.43647732664843,-30.849684056436708,5,hex,238789.6999024786,1
New South Wales,Cabonne (A),146.43647732664843,-31.311564271788406,6,hex,238789.6999024786,1
Queensland,Cairns (R),140.43647732664843,-13.529175980747931,1,hex,1360183.6407186768,1
Queensland,Cairns (R),140.83647732664843,-13.298235873072082,2,hex,1360183.6407186768,1
Queensland,Cairns (R),140.83647732664843,-12.83635565772038,3,hex,1360183.6407186768,1
Queensland,Cairns (R),140.43647732664843,-12.605415550044532,4,hex,1360183.6407186768,1
Queensland,Cairns (R),140.03647732664842,-12.83635565772038,5,hex,1360183.6407186768,1
Queensland,Cairns (R),140.03647732664842,-13.298235873072082,6,hex,1360183.6407186768,1
Western Australia,Cambridge (T),114.83647732664843,-31.54250437946426,1,hex,5474.001075835492,1
Western Australia,Cambridge (T),115.23647732664844,-31.311564271788406,2,hex,5474.001075835492,1
Western Australia,Cambridge (T),115.23647732664844,-30.849684056436708,3,hex,5474.001075835492,1
Western Australia,Cambridge (T),114.83647732664843,-30.618743948760855,4,hex,5474.001075835492,1
Western Australia,Cambridge (T),114.43647732664843,-30.849684056436708,5,hex,5474.001075835492,1
Western Australia,Cambridge (T),114.43647732664843,-31.311564271788406,6,hex,5474.001075835492,1
New South Wales,Camden (A),146.03647732664842,-37.08506696368466,1,hex,43743.934192718865,1
New South Wales,Camden (A),146.43647732664843,-36.85412685600881,2,hex,43743.934192718865,1
New South Wales,Camden (A),146.43647732664843,-36.39224664065711,3,hex,43743.934192718865,1
New South Wales,Camden (A),146.03647732664842,-36.161306532981264,4,hex,43743.934192718865,1
New South Wales,Camden (A),145.63647732664842,-36.39224664065711,5,hex,43743.934192718865,1
New South Wales,Camden (A),145.63647732664842,-36.85412685600881,6,hex,43743.934192718865,1
Victoria,Campaspe (S),141.63647732664845,-33.6209653485469,1,hex,165284.46926783185,1
Victoria,Campaspe (S),142.03647732664845,-33.390025240871054,2,hex,165284.46926783185,1
Victoria,Campaspe (S),142.03647732664845,-32.928145025519356,3,hex,165284.46926783185,1
Victoria,Campaspe (S),141.63647732664845,-32.69720491784351,4,hex,165284.46926783185,1
Victoria,Campaspe (S),141.23647732664844,-32.928145025519356,5,hex,165284.46926783185,1
Victoria,Campaspe (S),141.23647732664844,-33.390025240871054,6,hex,165284.46926783185,1
New South Wales,Campbelltown (C) (NSW),144.43647732664843,-38.47070760973976,1,hex,36212.72346943827,1
New South Wales,Campbelltown (C) (NSW),144.83647732664843,-38.23976750206391,2,hex,36212.72346943827,1
New South Wales,Campbelltown (C) (NSW),144.83647732664843,-37.777887286712215,3,hex,36212.72346943827,1
New South Wales,Campbelltown (C) (NSW),144.43647732664843,-37.546947179036366,4,hex,36212.72346943827,1
New South Wales,Campbelltown (C) (NSW),144.03647732664842,-37.777887286712215,5,hex,36212.72346943827,1
